"E10.5"	"E11.5"	"E12.5"	"E13.5"	"E14.5"	"E15.5"	"E16.5"
"Prcp"	0.194504720347449	0.332476985446025	0.282734160728964	0.172315333877627	0.108064703299178	0.0262569059824393	-0.118547305868603
"Abcg2"	-0.135174201651431	-0.316306375358003	-0.467640965931572	-0.609288792482083	-0.588853779806879	-0.700023294265893	-0.82924449395378
"Fastkd5"	-0.235530557983697	-0.286658816752094	-0.400705679987315	-0.4029736761108	-0.478384522350117	-0.456609321590889	-0.37520136241962
"Ciao3"	-0.0204878366250263	0.0843359800865393	0.445718331383606	0.525322341102655	0.747130102067242	0.773992217375564	0.72534254155547
"Thoc7"	0.0145387448914178	-0.117294854672451	-0.185577174349305	-0.510511038231876	-0.282178864004496	-0.218968999779793	-0.179838644457032
"Ipo8"	0.300783438943515	0.379104335908849	0.205582184481941	0.124253655737682	0.177070068730817	0.164640146560775	0.117128492662605
"Huwe1"	0.14114026037555	0.126885104657642	0.20049560270645	0.185098991645564	0.21604988965921	0.233181942534461	0.162596522840371
"Med26"	0.118642786125152	-0.476713414360727	-0.269995794687572	-0.454904769935803	-0.347647272278788	-0.499942401070331	-0.496250000296291
"Txndc16"	0.512350987110233	0.753341065892876	0.671171700411364	0.864365970333129	0.859500952346968	0.869395588232839	0.848500047883675
"Smap2"	0.0719791569815307	0.127105115408607	0.138452104325882	0.116440824434495	0.0435677108472632	-0.00706704676809977	-0.0562774815882392
"Tmc6"	-0.353462887833105	-0.177415490022788	-0.274313368623272	-0.388685463394296	-0.510260506948223	-0.520609805226869	-0.552645907470117
"Akap7"	0.309243520838127	0.262329781158847	0.451499530112926	0.337534342689018	0.337204977927023	0.514562643113546	0.400103383500362
"Cpeb4"	0.0591071135729422	0.103108141146734	0.149880293437832	-0.064197799491847	-0.108005445922569	-0.0408328204581849	-0.107095585990926
"Luc7l2"	0.297811804894867	0.333007912526469	0.379593809900015	0.394494169086954	0.413436364129662	0.292943689300586	0.228608597396583
"Kif26b"	0.130923836367309	-0.128089554388975	-0.108937959633334	-0.205648675861349	-0.0757306109826494	-0.0371493767345505	-0.0929735434617562
"Rpf1"	-0.573752419335694	-0.954817402144972	-1.14154283487769	-1.37807362106138	-1.41307058465851	-1.59831710258682	-1.75679796705298
"Spag7"	0.175391147146193	0.038703350032975	0.294603566827178	0.189426180223681	0.104642269710425	0.0535459911539995	0.0555281497506073
"Eml2"	0.513107590989055	0.842528722500781	1.22304747264524	1.4431899916095	1.62689852202944	1.83029715627459	1.95922863109696
"Ppp2r1b"	-0.0565989853958833	-0.299590330659303	-0.372281812568225	-0.495072265146948	-0.603650965546372	-0.582148498446099	-0.587130694057134
"Dek"	-0.0182739939608325	-0.106896579229108	-0.181666380953722	-0.263848803770792	-0.307525476760098	-0.407128859004075	-0.452622537213898
"Ints3"	-0.299829157616077	-0.521406712460099	-0.623679854747792	-0.766712436036052	-0.921882509362447	-1.00814459854127	-1.14848886984193
"Fbxo11"	-0.313118360356111	-0.522179250266166	-0.321717383422829	-0.620314538236276	-0.616716330298978	-0.660946864140982	-0.608601123094726
"Fam185a"	0.286416719520791	0.427890848548362	0.401353749323981	0.507600253985888	0.496252759637599	0.485107136924857	0.415054493237928
"Robo2"	0.0884808894735443	0.499161756662158	0.613527823854405	0.322947255414956	0.103648864419227	0.0573015665917254	-0.0591779138362654
"Slc7a6os"	0.310802111108082	0.160701194914811	0.122252392441723	0.173216239465805	0.0345040090755866	0.0166756444776048	-0.0112519355025498
"Mycbp2"	-0.098006306160876	-0.102226811875166	-0.164071824159951	-0.21536722373132	-0.239880778827164	-0.231707573776145	-0.330833947217702
"Prrc2b"	-0.375392019776108	-0.595495189006211	-0.767979718129485	-0.891920400308528	-0.999250372058185	-1.08306532344682	-1.17149845531072
"Mtmr10"	-0.121365597879523	0.00853035819417514	-0.276835559262478	-0.0871765887144615	-0.245209957260396	-0.0155369545115356	-0.299434553931629
"Prr14"	-0.333862280059806	-0.316081579417	-0.432741206529013	-0.4089955173283	-0.643442993680642	-0.559212592141446	-0.762916341943141
"Shprh"	-0.00258735235258456	-0.0560890453251801	0.0107491060771281	-0.115488936613726	-0.326643897951747	-0.403692532390139	-0.538598210260972
"Actn1"	0.148180263182674	0.0416495006741329	0.0982477293748367	-0.00506364368342105	-0.0483779404998224	-0.109541232901986	-0.161069108674067
"C2cd5"	-0.230003705294106	-0.537731069227888	-0.473942857333842	-0.712128564926243	-0.795160163020714	-0.762605288644966	-0.665592038021067
"Dzip3"	-0.0528059249943134	-0.0631974032834641	-0.0152674354214675	-0.151089567419358	-0.216495449056751	-0.186095220780167	-0.295704353118143
"Mybbp1a"	-0.382724475353129	-0.763502690100246	-1.0705799161233	-1.25995849384164	-1.44722040763777	-1.59385965643797	-1.70525021965336
"Nexn"	-0.317378683409498	-0.579072902435914	-0.636780807358587	-0.591345669273746	-0.600538813848928	-0.531780521752477	-0.434172822110529
"Srl"	0.574525467530719	0.776295338171863	0.837417804234928	1.04114633414884	1.11738281359649	1.27057682107115	1.55047942733995
"Lnpk"	-0.110613252269225	-0.286914114696376	-0.456362806208393	-0.595650648958181	-0.687547618732317	-0.865488954362142	-0.943995007852937
"Aptx"	-0.117652615494784	-0.146253517689857	-0.241878946660378	-0.257180773701005	-0.376699678586942	-0.405543616797456	-0.471618444885593
"Gpatch2"	-3.19677353594398	-3.16008565391761	-3.29463908178882	-3.35030234406975	-3.41574979508565	-3.48502347960643	-3.71008221913604
"Tppp"	0.105130143335039	0.151913359265631	0.123792168951457	0.262391108501365	0.407206236259579	0.640124989943928	0.926919432959931
"Maco1"	-0.223088991756708	-0.253717351952993	-0.360194286659144	-0.560728952726858	-0.57005560718402	-0.576896337080747	-0.626955561389522
"Fbxo10"	-0.21199327442767	-0.0277213138512522	-0.120306104216759	-0.00711404933102777	-0.00571942389979796	0.123564467813386	0.190976605331878
"Amph"	-0.924808215803871	-1.69380591678288	-2.0005461594092	-2.33005289679887	-2.70121024984089	-2.59752013471125	-2.77713501704626
"Plekha6"	-0.4764242952374	-0.474875724365027	-0.567386395150042	-0.540093986394449	-0.474466293165683	-0.279834413010363	-0.253460414291119
"Atxn2l"	-0.197796855132889	-0.378944940390213	-0.530617112795614	-0.633939363038802	-0.721697404671342	-0.764776474344913	-0.841551939571669
"Lrp10"	-0.44973975931593	-0.645796737868016	-0.662130075602333	-0.838739620909141	-0.811927093391661	-1.0614795542445	-0.751190691382551
"Otub1"	0.325863143081708	0.531629576886896	1.01986963607959	1.06381195282582	1.03724866893991	1.06755604629499	1.04520489799798
"Abtb2"	-0.201799118016794	-0.347131688390846	-0.424480864512798	-0.456200533263324	-0.406402496519132	-0.334297453768762	-0.216110130963628
"Marveld1"	-0.0282910742524045	-0.0689397718657432	0.173730816057063	0.154082717854617	0.199589833963696	0.221656275309925	0.101504819815919
"Wtip"	-0.30042048697026	-0.354509321433685	-0.25029483141946	-0.226374555403762	-0.48764417057226	-0.494517917538449	-0.566207762208833
"Ccnt2"	-0.600160349672514	-0.929751056714458	-1.02700596212636	-1.22861639169215	-1.22719445095096	-1.25277549946798	-1.26454217536478
"Ints7"	-0.358693744857312	-0.507416964094446	-0.485998554137613	-0.613211531505446	-0.692875453997633	-0.779078427894788	-0.865168121185061
"Exosc3"	-0.196012207726103	-0.419789560158442	-0.606755950059505	-0.657591734153762	-0.716733192870336	-0.769839877416477	-0.826320449724061
"Ccdc93"	-0.194337512089295	-0.221975263017647	-0.243303674031495	-0.232364226831795	-0.19033548758221	-0.202716474310751	-0.323326601787954
"Nsun6"	0.389777149023018	0.326175445609426	0.600799209231099	0.559636528123221	0.611861334538872	0.552743355483695	0.7109974447627
"Ckap2l"	-0.210070677926272	-0.348992610420343	-0.301940714707104	-0.405000315137613	-0.523286749377146	-0.59309354538021	-0.643617469707387
"Amer1"	0.0305452319407955	-0.215000040825792	-0.401770697711459	-0.437353043997156	-0.643769541554637	-0.710269545260061	-0.865512362816837
"Prrc2a"	-0.174139395999749	-0.321182861004505	-0.360272525445623	-0.468340187093165	-0.543861325642713	-0.567290904256311	-0.64166307031498
"Stk38l"	0.511153851777021	0.688844691309036	0.990665044843446	0.913312674500926	0.925514933568717	0.86921157184846	0.81701484077605
"Lrrc75a"	-1.17115211651303	-1.0490925388251	-1.07737291914761	-0.946992456186909	-1.24237720236793	-1.14546418516568	-1.36720834878756
"Cep120"	-0.107361550900144	-0.379844977516242	-0.174102247745807	-0.203104585228516	-0.171754474745072	-0.253367118202878	-0.333479751396588
"Ctdp1"	-0.240457867834976	-0.262025117571742	-0.0881663206188392	-0.227700162379808	-0.155280388671994	-0.159013988081902	-0.112481908370494
"Phkb"	0.556572324648393	0.792060322119177	0.931011474367224	1.0964544145118	1.21914685428106	1.32124688203608	1.38113802287307
"Znf516"	-0.678079976201754	-0.857720622922511	-0.881823012859535	-1.12815371837796	-1.28438051019599	-1.36753174591609	-1.55835390157891
"Tmem94"	0.313782649341601	0.249602672153877	0.539486166434692	0.390589150353716	0.651875846259149	0.647988019325457	0.915865097118484
"Znf12"	-0.380109808062048	-0.612357714292418	-0.608835324897843	-1.00391317315193	-1.05068166872764	-1.38663703883837	-1.8207071784588
"Ppp6r1"	0.00657804720151489	0.0506814230284611	0.035304614397873	0.0937141342931405	0.12392938169387	0.09603408941474	0.0296167982107605
"Pdpr"	0.148130709008548	0.152453814797695	0.300621947637303	0.245688517204478	0.39064221798095	0.371869768923688	0.532971885765953
"Ube2q1"	0.396796821480972	0.395587323134588	0.727080896673261	0.696351744647881	0.550212289766435	0.600340193820735	0.484120163592038
"Pgm2"	0.586661270381995	1.02545742379758	1.5926719030553	1.64473249360994	1.66878137538907	1.73094657070185	1.58768795549223
"Sgo2"	-0.0216042118801134	-0.18684196194884	-0.328502448298892	-0.271351744683567	-0.333176198129699	-0.408051442264753	-0.420368670986662
"Nacc1"	-0.49837909275417	-0.777315041176351	-1.02438586303996	-1.20358996781149	-1.42852774102282	-1.46374026831361	-1.53600361419441
"Supt20h"	-0.0852423451608786	-0.101364747313575	-0.111735451030739	-0.316181462863096	-0.350117289046302	-0.440912581246945	-0.522541255964157
"Atf7ip"	-0.150836683953489	-0.333991312290941	-0.273193114952715	-0.409330603885092	-0.49517114915303	-0.479561134714992	-0.575413245930999
"Q7TT23"	0.24509583066504	0.344319698867391	0.512845889123348	0.504632381460926	0.477517819058555	0.479515737083005	0.541648683227898
"Rexo1"	-0.188750006658108	-0.25100512138955	-0.303882083881458	-0.44923905742889	-0.559924080645725	-0.688099870831518	-0.827203948587591
"Adgra3"	0.051954906827639	-0.091682005396212	-0.0411390338843418	-0.213782176388218	-0.440516709382905	-0.563674540779161	-0.535622104746219
"Elp1"	0.0429754064168115	0.0899194345535257	-0.00560421784492959	-0.0824435284964302	-0.211943294926112	-0.303776755269407	-0.488726197576501
"Rragd"	0.0242041794252081	-0.0148560086893426	0.118361974102116	0.152755446493151	0.126236985873957	0.288980750983017	0.334383433772816
"Cdc42bpb"	-0.143594416384197	-0.105201674421945	-0.092029951375995	-0.130576007526031	-0.160541430381166	-0.175476348782915	-0.237630033087637
"Mcph1"	-0.466241826529473	-0.927015262116091	-0.555601771304465	-0.848600980312796	-0.422632479262605	-0.645374898703572	-0.945684611128177
"Ahcyl1"	0.188651091836164	0.28709548702512	0.346217741756142	0.319867866860157	0.337759730510388	0.283370689355102	0.185921528424878
"Mib1"	-0.153415409605504	-0.302115065356816	-0.318092748680805	-0.329686086388982	-0.394106481210045	-0.386627488393867	-0.439707965832525
"Prpf38b"	0.0762707286794715	0.108606454852342	-0.102226614844362	-0.0538853614119112	-0.114084748847638	-0.0997641100938402	-0.317654729938468
"Adal"	0.0646400081713647	0.302895606545409	0.632491028654975	0.412423510868535	0.651904809813917	0.678163560263712	0.651648329895298
"Gng5"	0.507669727504268	0.919154544826039	0.146143190787043	0.132214600908881	0.431840318622346	0.335032489823192	0.40289128172078
"Fras1"	0.0780820699998337	0.0558847422068141	0.0401391082676881	-0.0698212550884385	-0.131343104060747	-0.202028542879251	-0.344561118064863
"Rsbn1"	-0.240362513007153	-0.39211457584307	-0.401378394459986	-0.468193279596679	-0.520650763571982	-0.461864719197397	-0.506318886321822
"Dcaf5"	-0.102267336379025	-0.136700285600657	-0.138765153049427	-0.240278506969865	-0.281713435123521	-0.329614318996338	-0.465258786716365
"Mtmr12"	0.217734878919028	0.186670320912857	0.344833559228586	0.290595099917574	0.252024363482491	0.283205995620374	0.284331140161754
"Epg5"	0.100293103731985	0.00185367968360595	-0.0335532472366005	0.055771881372813	-0.0862362463906869	0.00022096582655351	-0.153221275149789
"Rpap1"	0.0406706607894627	-0.000922451909936228	-0.0172161301056519	-0.0784336187015775	-0.0543631720305839	-0.153339640288689	-0.226407853950668
"Sipa1l2"	-0.20035905372686	-0.47544026940977	-0.218559612946557	-0.39847078513715	-0.421942257091551	-0.412953296307098	-0.396243252461861
"Klhl13"	-0.216248272995102	-0.26376812705524	-0.0605110405247764	-0.349631540816862	-0.36636411326182	-0.266366285216471	-0.250102902843626
"Kansl1"	-0.290751787173182	-0.381890234705148	-0.39406942933322	-0.529442079763669	-0.579224148614159	-0.622402428001919	-0.613045534998385
"Erbin"	0.140173220545499	0.243539834886285	0.428991483179196	0.477313103950355	0.474819897516788	0.477538092038625	0.467189282381323
"Gramd1b"	0.0277878102692455	-0.00650301934233966	0.0498109485092897	-0.0322200723216319	-0.012717149222464	-0.0799668180129132	-0.207197377767102
"Phf8"	-0.241603559906512	-0.417978254374848	-0.470676155111338	-0.679641644391904	-0.687532316751831	-0.568178424190773	-0.876821379328391
"Mon2"	0.205204890867954	0.317630788024406	0.3500972323687	0.329379109704089	0.248292997540965	0.239802367444042	0.104796849515704
"Nisch"	-0.12327672294542	-0.261580724545418	-0.330850991140885	-0.344965793233364	-0.438592195665546	-0.524662928648159	-0.650877468257143
"Dnajc16"	-0.00512033439838433	-0.214805544444943	-0.231017201379952	-0.350153916101466	-0.38493471000486	-0.385254231669627	-0.49016179178475
"Zdhhc17"	-0.135467900197181	-0.18081850700014	-0.278828068508279	-0.457509644441217	-0.475641153865823	-0.448037715216618	-0.581552700256779
"Ubr5"	-0.0107851563710781	-0.108966167733492	-0.190686288636496	-0.223981454552778	-0.255216516151815	-0.269334410566003	-0.383015815986155
"Plekhm2"	0.0477577774418876	0.0317485364314969	-0.00598755223825975	-0.0491672385729274	0.0402286144251534	0.0978645291391089	0.010027733361806
"Adgrl1"	-0.307456357646059	-0.566325125039718	-0.366072075464878	-0.366568523341236	-0.547391172155296	-0.391644481646317	-0.589558148956828
"Dcaf1"	0.1489349478599	0.0632731480750586	0.185002884025657	0.121326159924514	0.148251282432394	0.136071843033587	0.04153203430403
"Clasp1"	-0.221299139255212	-0.222647266742584	-0.291106932969431	-0.275123162786265	-0.291019984471792	-0.312969428178182	-0.292447847276655
"Fnbp1"	0.278290709575003	0.338354161352051	0.475272708394179	0.44295600737593	0.406873739444976	0.372699408947113	0.308770645414974
"Rere"	-0.274102220132779	-0.395391419490743	-0.299182028375583	-0.491914974547093	-0.515395373120938	-0.513108206654632	-0.72077859373114
"Pja2"	-0.109991398745024	-0.267394941385067	-0.197379180317956	-0.155477741577162	-0.16987407727634	-0.168433777526481	-0.18132828043554
"Arhgef17"	0.0680996404579588	0.0112845765626126	0.0577738439762818	-0.0306290230590598	-0.0299948106162482	-0.0416828116777062	-0.110676254356481
"Khnyn"	-0.293538723851654	-0.315391441967403	-0.432724416323385	-0.712635305810061	-0.923536861005729	-0.935251490511465	-1.16167811068574
"Zfyve16"	0.122394831601266	0.0921523256151353	0.107598836653395	-0.039378077121075	-0.0799076415654163	-0.1326862696022	-0.196238074341032
"Avl9"	0.123515100612455	0.0734688834025405	0.313707245474461	0.293095937579455	0.102747657322727	0.0665868453389642	-0.167511454987128
"Pum2"	-0.219063768876097	-0.332840551608339	-0.40036753496581	-0.564481963591589	-0.388505853188125	-0.474366191839678	-0.457565825238525
"Kiaa0232"	0.409298897200408	0.117348111813339	-0.426184372955253	0.00132066614052206	-0.386529487326587	-0.0942741344284546	-0.240250085004456
"Mfn2"	0.0239381772640321	-0.108052470466319	-0.0551164480377402	-0.0326241918105907	0.0109679862408569	0.123455431522906	0.226120121382472
"Suz12"	-0.392297467586388	-0.55542235713018	-0.646246346104739	-0.885889926426927	-1.00897274600775	-1.13571828932899	-1.27169847948824
"Scrib"	-0.328326229687207	-0.522528877279616	-0.591663121451212	-0.666015860159	-0.655312129080244	-0.677908810942519	-0.793418099572889
"Pum1"	-0.300585791581458	-0.495253797417362	-0.721997367404196	-0.806364296422124	-0.8822662809829	-0.999770151771031	-1.11596539895189
"Usp8"	-0.0249510478400374	-0.0672689763468419	0.0373238280856967	-0.0808076568991076	-0.171457243266996	-0.107075675067343	-0.183638775792314
"Nup214"	-0.300754916723541	-0.520451185047289	-0.71484354241586	-0.843699422894264	-0.915778434964434	-1.0069392260228	-1.21769449359802
"Ube3c"	0.0934432599723074	0.0360356062711347	0.18622363319302	0.153198685655511	0.13942473359916	0.158326205896618	0.127578272553876
"Plxna4"	-0.20692160930248	-0.35171634148978	-0.373788009793493	-0.496108656115897	-0.545231425598342	-0.584537798058101	-0.651014223203191
"Septin9"	-0.0592368888765087	-0.0948130099554199	-0.096912156604791	-0.193602512880013	-0.338939593077303	-0.365357380881793	-0.449938340507558
"Rab3gap1"	0.132533062354153	0.118357442635496	0.151942811537815	0.033525881339294	0.0102597005042568	-0.0310881528770537	-0.0123944129728955
"Sestd1"	0.0356435108190674	0.252555837220605	0.435194216600063	0.474031808973084	0.465944343265857	0.53329818386208	0.397525228420729
"Sass6"	-0.224624703975298	-0.523283253326991	-0.450058778605014	-0.777428939634602	-0.898026409773331	-0.933911639044247	-0.823127956606768
"Ints2"	-0.400811847177703	-0.487193992454074	-0.581216636802818	-0.683761174522211	-0.864971748286131	-0.86592704505707	-0.897435998505124
"Naa15"	-0.133963029711673	-0.446222961400267	-0.648957990153374	-0.730240175601324	-0.80864390496469	-0.892076849084514	-0.900277976178298
"Mogs"	-0.202324271785137	-0.242837227122365	-0.329528603002757	-0.347798948804492	-0.329709930281549	-0.368222238378454	-0.451665118580866
"Dgkz"	0.143567761966267	0.212610966979486	0.229038506775396	0.0704299341879029	0.16024984372195	0.189578157397431	0.160102360856886
"Ankrd13a"	0.297690979748591	0.105400765743269	0.226502327422413	0.107810710993675	0.174013857232925	0.128413820350087	0.079454563551721
"Slc20a2"	-0.0619669256539588	-0.0674253796563775	0.166319078500951	0.205505763362783	0.314921802848009	0.414464653446331	0.62139397086538
"Actr5"	-0.499848700118946	-0.591038015383415	-0.41532495508746	-0.566151210902749	-0.644755610107168	-0.615452736516552	-0.75615073202855
"Ankzf1"	-0.0791432605965277	-0.162301958827754	-0.0309446123161976	-0.110766991225695	-0.139242723569442	-0.126186026775059	0.557830355588958
"Rpp38"	-0.140104671832532	-0.286786948648597	-0.375976957694768	-0.478526032491054	-0.605607271770253	-0.689410803032928	-0.777472659842733
"Pgrmc2"	-0.234712967010552	-0.38856563029217	-0.336945679764383	-0.267405450535307	-0.256528156125434	-0.303669273690886	-0.301232538020365
"Taf1"	0.00677778519936467	-0.104389779823979	-0.154704175556205	-0.274224191330546	-0.373464464026583	-0.255626321117013	-0.342374005804029
"Hs6st2"	-0.243774114038981	-0.467107742162089	-0.576843045468848	-0.897938050722157	-0.999658163745803	-1.06986135744841	-1.20926589935682
"Polr2e"	-0.426358934972352	-0.61328311928229	-0.786509631265524	-0.844045267994165	-0.921835514914989	-0.974998772725073	-1.14692105301034
"Abhd13"	-0.225095074379595	-0.380596732912435	-0.622933128308045	-0.583449572203163	-0.74767039762118	-0.731507554012124	-0.976556636535443
"Carnmt1"	0.359250003984588	0.545665787642317	0.775397198379128	0.729204592200315	0.797599231735543	0.852188445599467	0.904300200697818
"Kcmf1"	0.073772681011512	0.100011847661079	0.152710776055159	-0.0301751480453625	0.0793412623036218	0.192573219625544	0.0810872031683516
"Fgd5"	0.188494983511347	0.156401049957218	0.222047723659834	0.0592569203188376	0.0540864050906364	0.0976149562729098	0.113519491184128
"Sdad1"	-0.427334169460131	-0.901094397760513	-1.09783848992666	-1.25768052073513	-1.35776893897722	-1.42813714156954	-1.42805340536141
"Znf32"	0.0895277196165374	0.127482445265311	0.644644010725631	0.223512079699475	0.325526326111394	0.518816362336043	0.50918144741614
"Impad1"	-0.118578343350944	-0.226659726638974	-0.456378096844439	-0.528398186148188	-0.690865801075088	-0.869851733795144	-1.15704842868557
"Chst14"	-0.0335309315557168	0.0110976202833655	-0.0474972044073176	-0.105021393578305	-0.244741377137057	-0.322907418875584	-0.386105730215235
"Fancd2"	0.688968922751467	0.72910441984733	0.663763298721067	0.769031653745543	0.613906027195073	0.510647799982236	0.5460956769003
"Megf6"	0.0329414854520316	0.139818565739859	0.753889278017361	1.14095282765302	1.29787583625383	1.18702166299381	1.14089345452264
"Ints8"	-0.17034057736943	-0.338942743417928	-0.586780949362915	-0.65024652719109	-0.787007539041483	-0.880281121560625	-1.01386436059085
"Dtx3"	0.0546575567586185	-0.10232414502007	0.214450767762612	0.0772950055563761	0.00928949374251609	0.208663335095144	0.159534943932837
"Ap4e1"	0.181729589024886	0.269553560438432	0.260585392366711	0.109902404052914	0.183472099965485	-0.00536118508821204	-0.0826395466480676
"Galnt7"	-0.325958583418085	-0.488077110026616	-0.660601712635334	-0.846458035751386	-0.998423804734312	-1.08087883267521	-1.18078470278695
"Trnau1ap"	0.254046369335232	0.240544013899985	0.316882054132101	0.307282519561507	0.235375165214084	0.25736591761979	0.162619383235562
"Camsap3"	-0.65563810186673	0.338665656622693	-0.550440928115979	-0.158191688559702	-0.104073180221066	0.296112995989528	-0.151076850060388
"Fam98b"	-0.11470765900604	-0.183523122975586	-0.154983894208591	-0.18614027530397	-0.270097645039197	-0.394270206838655	-0.366165043502608
"Trim56"	-0.0165573721556704	0.0395826317396732	0.0178326602863876	-0.000543202150996791	-0.0504257764661205	0.0086342591263211	-0.0549607644271539
"Sra1"	0.159673304628921	0.13864265684575	0.410220009387025	0.242718737498773	0.225149188295759	0.2267923569717	0.112875125167182
"Dnph1"	0.479232779260567	0.453804422740394	1.00665242267247	0.938260165217226	1.09776220476271	1.08564924844501	1.0174085721648
"Tdrkh"	0.0439618688080241	-0.0100396042391129	0.182818634068983	-0.0593868075068933	0.247716643160027	0.542817501440421	0.58668757292352
"Tecpr1"	-0.0136486690849615	0.0809644874606512	0.120864502036632	0.0172320721370376	0.00799573405605614	-0.0171771663926172	-0.0198394425538453
"Epn1"	0.244286532092779	0.249712114420017	0.357822655637836	0.372394321800726	0.426291904670361	0.471301121219202	0.36677444769332
"Q80VP5"	-0.178219836752213	-0.145488000797943	-0.334717160658254	-0.210112454596906	-0.267010892342221	-0.270775090143029	-0.343334689442091
"Lrrc1"	-0.0885591874749529	-0.222389173316337	0.0107220885306702	-0.0547462518342705	0.0817490656694311	0.146042836894203	0.22501006397237
"Dhx33"	-0.593364412559701	-0.94430535298731	-1.1023386096017	-1.22676810762139	-1.33558329207132	-1.39092949461542	-1.47186998161922
"Ppp1r10"	-0.246019690669218	-0.341524654263715	-0.574304358668634	-0.729398974807342	-0.796049627161342	-0.871949754208504	-1.0403510930001
"Prpf40b"	-0.0950988335928713	-0.135888987966549	0.0797814520198941	-0.0429155909655883	-0.0435141352264949	0.00220845691020344	-0.0610845829535371
"Igfbpl1"	0.236810683333921	0.00106821536597579	-0.530864808997924	-1.20573065453041	-1.70832941935032	-2.4376963946226	-2.66875283849923
"Gstm7"	0.957688246241274	1.53551996437736	2.11359075833984	2.28942238135141	2.30577410480238	2.5438363031425	2.69341288306944
"Snupn"	0.0277312350601484	0.092133241017649	0.0618033856454439	0.0710084212652369	-0.0534146248119427	-0.0490859049148646	-0.185952081239339
"Wipi2"	0.494528756040058	0.63042651488848	0.984197247711251	0.910674171136026	0.836926857117188	0.81502759322791	0.696881777669585
"Crybg3"	0.0786555207780566	-0.0137468742557054	-0.0653366386841867	-0.0551633191874998	-0.0763988300838143	0.0117108086947368	-0.0860314665269613
"Zmpste24"	-0.119237681923565	-0.310201637523217	-0.207789567919519	-0.319869605119312	-0.429246215848771	-0.50135643095491	-0.375358525041445
"Pcsk9"	0.156717290912782	0.287168234555578	0.706191625700418	0.227755952748074	0.450314311436175	0.442709679433653	0.334396229265929
"Kirrel1"	-0.0922137037453226	-0.347972173096721	-0.362779400198949	-0.45183398030014	-0.558832135112208	-0.653890919585038	-0.801714459709839
"Ubn2"	-0.454335221202246	-0.783875046209108	-0.880690661264715	-1.14516629923078	-1.25724911154914	-1.28600150015819	-1.50653281826509
"Agfg2"	0.177778589465355	0.205005719276656	0.18707113971519	0.10418362416425	-0.00885571099623661	-0.0745941180682621	-0.127579867778493
"Kif20b"	-0.332690955787029	-0.649039535643471	-0.621580594994214	-0.787149075747919	-0.883166003350375	-0.921977696692284	-0.945560361397689
"Lrrc8a"	0.00871752493893752	-0.0661060949857024	-0.0795069647511752	-0.108699393226313	-0.226461327967307	-0.245860691912561	-0.275541798015702
"Mtdh"	-0.0237468043487539	-0.173589011559425	-0.133732865622381	-0.205746548866859	-0.264235088631342	-0.371519989444035	-0.429082117427129
"Hapln3"	-1.28004367392631	-2.23030789155808	-2.70418720205206	-3.04320838492542	-3.06445656099634	-3.00307684385117	-3.00200735581313
"Vac14"	0.146967866437603	0.0959009048139485	0.137325520056216	0.111355867995389	0.0893021611651825	0.076846149038392	-0.031481272968481
"Rhbdf2"	-0.152238875441132	-1.15881879575246	-0.605294943490176	-0.831437037751314	-0.573995483660177	-1.03647415346355	-1.07058763703826
"Tspan18"	-0.0771824517932593	-0.221367441268917	-0.0924209533736011	-0.0821732656884571	-0.0828964927680254	-0.151783905789745	-0.147667420985403
"Q80WR5"	-0.370635075053741	-0.436009690976849	-0.596649629814813	-0.575364031845648	-0.589454593793231	-0.582975022166995	-0.681334031042372
"Aftph"	-0.00539182830746654	-0.0604044208699364	-0.00128023006695699	-0.00341382744442953	-0.0487174339806131	0.0595858643239531	-0.0203131301177173
"Ddrgk1"	-0.262662611347405	-0.454386399917677	-0.393861578367119	-0.627181644037744	-0.65395604180182	-0.707183518654421	-0.763181546733176
"Col14a1"	-0.791620587767465	-0.811981719222441	-0.288589863509728	0.302121910820969	0.974366628645036	1.62863005239794	1.88233007238321
"Q80X32"	-0.390612008128134	-0.366842856775929	-0.568108701304748	-0.582835155689107	-0.640553127808314	-0.701675715218119	-0.789523325111109
"Vrk1"	-0.205755590929819	-0.406473135058832	-0.622816503967474	-0.714936832576978	-0.801960594173757	-0.84617837474115	-0.953583255631568
"Ubap2l"	-0.215515532950889	-0.443117781780131	-0.484031469693804	-0.51587765680183	-0.632271433151004	-0.721020055085088	-0.817097260740173
"Tmem106b"	0.0539035695568408	-0.00986826074635161	0.0215719936834127	-0.0995361771039107	-0.137274686755436	-0.0376637218783884	-0.00664664995263209
"Pelo"	-0.172868452690242	-0.333312284271159	-0.418136369492267	-0.526102950900395	-0.60419963548074	-0.650064086739711	-0.709574265052684
"C2cd2l"	-0.40306862356249	-0.432837788240121	-0.420316190189475	-0.464111901038571	-0.468232702471912	-0.460397406523736	-0.554404134711959
"Sympk"	-0.124410375047219	-0.278338072407596	-0.365511989746206	-0.493343607936655	-0.552335022139076	-0.580749149044742	-0.644184604755598
"Mrps7"	0.133792555106869	0.139474910664493	0.0256343971390258	0.0449654841736411	0.0202103813146692	0.0686668368923762	0.110614251679998
"Flnb"	0.416185647533833	0.625121444086282	0.517823115399736	0.344203036461085	0.228230856940804	0.243220952458064	0.138427852035612
"Rraga"	0.639871884126023	0.83413960846439	0.926716765451829	1.01962069798758	0.951583963736066	0.99771981723816	1.01381386511742
